x,y,rho
-0.25,-11.75,9.7891665616699e-19
-0.25,-11.25,1.2568596378657e-18
-0.25,-10.75,1.5819214529144e-18
-0.25,-10.25,1.904681438449e-18
-0.25,-9.75,2.109550700739e-18
-0.25,-9.25,2.3481078934961e-18
-0.25,-8.75,3.4782672953005e-18
-0.25,-8.25,1.0477310165971e-17
-0.25,-7.75,4.0686387131371e-17
-0.25,-7.25,4.485430516379e-17
-0.25,-6.75,1.0272853457734e-16
-0.25,-6.25,4.3368459140383e-16
-0.25,-5.75,1.3564499351834e-15
-0.25,-5.25,9.8079368880093e-15
-0.25,-4.75,2.4160301865129e-14
-0.25,-4.25,1.1233915311962e-13
-0.25,-3.75,2.963669098155e-13
-0.25,-3.25,8.3797994420689e-13
-0.25,-2.75,1.9642761141533e-12
-0.25,-2.25,3.423305975279e-12
-0.25,-1.75,6.4514357440622e-12
-0.25,-1.25,2.7014905053525e-11
-0.25,-0.75,1.1732039849921e-09
-0.25,-0.25,9.8932321443027e-12
-0.25,0.25,9.8932321443209e-12
-0.25,0.75,1.1732039850017e-09
-0.25,1.25,2.7014905053773e-11
-0.25,1.75,6.4514357437649e-12
-0.25,2.25,3.4233059756208e-12
-0.25,2.75,1.964276114252e-12
-0.25,3.25,8.3797994440519e-13
-0.25,3.75,2.963669099006e-13
-0.25,4.25,1.123391531476e-13
-0.25,4.75,2.4160301863637e-14
-0.25,5.25,9.8079369022178e-15
-0.25,5.75,1.3564499297986e-15
-0.25,6.25,4.3368459225014e-16
-0.25,6.75,1.027285357379e-16
-0.25,7.25,4.4854304873747e-17
-0.25,7.75,4.0686387700135e-17
-0.25,8.25,1.0477310190556e-17
-0.25,8.75,3.4782677312771e-18
-0.25,9.25,2.3481076570884e-18
-0.25,9.75,2.1095508339129e-18
-0.25,10.25,1.904681227219e-18
-0.25,10.75,1.5819215169056e-18
-0.25,11.25,1.2568595748205e-18
-0.25,11.75,9.789166855387e-19
-0.25,12.25,7.641112193619e-19
-0.25,12.75,5.9096688953484e-19
-0.25,13.25,4.6159369420043e-19
-0.25,13.75,3.6153109932658e-19
-0.25,14.25,2.8434152903339e-19
-0.25,14.75,2.2434678938731e-19
-0.25,15.25,1.7715718825323e-19
-0.25,15.75,1.3992886391856e-19
-0.25,16.25,1.1043228218262e-19
-0.25,16.75,8.6972031285414e-20
-0.25,17.25,6.826575538914e-20
-0.25,17.75,5.3319808609792e-20
-0.25,18.25,4.1360427325266e-20
-0.25,18.75,3.1784682815758e-20
-0.25,19.25,2.4121512969505e-20
-0.25,19.75,1.8001905882396e-20
-0.25,20.25,1.3136124734268e-20
-0.25,20.75,9.2963032843903e-21
-0.25,21.25,6.3030426953737e-21
-0.25,21.75,4.0151957633166e-21
-0.25,22.25,2.3220086813472e-21
-0.25,22.75,1.1371272411543e-21
-0.25,23.25,3.9395247884872e-22
-0.25,23.75,4.2034411808613e-23
0.25,-23.75,2.816786521022e-23
0.25,-23.25,2.6392835120685e-22
0.25,-22.75,7.6198119776209e-22
0.25,-22.25,1.5566687351415e-21
0.25,-21.75,2.6935006971983e-21
0.25,-21.25,4.2317425719851e-21
0.25,-20.75,6.2478281424871e-21
0.25,-20.25,8.8398983545665e-21
0.25,-19.75,1.213397868983e-20
0.25,-19.25,1.6292531922745e-20
0.25,-18.75,2.1526622384784e-20
0.25,-18.25,2.8113593742789e-20
0.25,-17.75,3.64233621899e-20
0.25,-17.25,4.6957981469292e-20
0.25,-16.75,6.0412224579716e-20
0.25,-16.25,7.7766330502265e-20
0.25,-15.75,1.0041590296217e-19
0.25,-15.25,1.3035259974995e-19
0.25,-14.75,1.704992078174e-19
0.25,-14.25,2.2501390320833e-19
0.25,-13.75,2.9926697381925e-19
0.25,-13.25,4.0142424098073e-19
0.25,-12.75,5.40135018255e-19
0.25,-12.25,7.2358329517767e-19
0.25,-11.75,9.6664582508e-19
0.25,-11.25,1.2660663772136e-18
0.25,-10.75,1.5840976495239e-18
0.25,-10.25,1.7953792953626e-18
0.25,-9.75,1.6262540571186e-18
0.25,-9.25,8.54461786153e-19
0.25,-8.75,2.9816475988155e-20
0.25,-8.25,3.9046022636359e-18
0.25,-7.75,2.3021085251956e-17
0.25,-7.25,5.0784933225053e-17
0.25,-6.75,2.0869519204486e-16
0.25,-6.25,4.16796458359e-16
0.25,-5.75,7.0011256719124e-16
0.25,-5.25,4.0858946926494e-15
0.25,-4.75,8.4308920363533e-15
0.25,-4.25,4.7192520494197e-14
0.25,-3.75,1.1414846361909e-13
0.25,-3.25,4.063923040876e-13
0.25,-2.75,9.3220259059248e-13
0.25,-2.25,2.2129789177449e-12
0.25,-1.75,4.1394024417947e-12
0.25,-1.25,2.9311243758926e-11
0.25,-0.75,8.7346118038971e-10
0.25,-0.25,1.9154022034797e-11
0.25,0.25,1.9154022034044e-11
0.25,0.75,8.7346118038467e-10
0.25,1.25,2.9311243757782e-11
0.25,1.75,4.1394024419426e-12
0.25,2.25,2.2129789174773e-12
0.25,2.75,9.3220259053824e-13
0.25,3.25,4.0639230387854e-13
0.25,3.75,1.1414846354552e-13
0.25,4.25,4.7192520467912e-14
0.25,4.75,8.43089204462e-15
0.25,5.25,4.085894668709e-15
0.25,5.75,7.0011256429666e-16
0.25,6.25,4.1679645858899e-16
0.25,6.75,2.0869519208079e-16
0.25,7.25,5.0784932961694e-17
0.25,7.75,2.302108554591e-17
0.25,8.25,3.904602383581e-18
0.25,8.75,2.9816479158489e-20
0.25,9.25,8.5446181207259e-19
0.25,9.75,1.626254058656e-18
0.25,10.25,1.7953793936147e-18
0.25,10.75,1.5840975785385e-18
0.25,11.25,1.2660665251802e-18
0.25,11.75,9.6664578027013e-19
0.25,12.25,7.2358347869861e-19
0.25,12.75,5.4013500892838e-19
0.25,13.25,4.0142426945132e-19
0.25,13.75,2.9926696950579e-19
0.25,14.25,2.2501390747286e-19
0.25,14.75,1.7049919783402e-19
0.25,15.25,1.3035260065855e-19
0.25,15.75,1.0041591440457e-19
0.25,16.25,7.7766330966471e-20
0.25,16.75,6.041223461233e-20
0.25,17.25,4.6957980058817e-20
0.25,17.75,3.6423369210792e-20
0.25,18.25,2.8113591265445e-20
0.25,18.75,2.1526622086839e-20
0.25,19.25,1.6292531714852e-20
0.25,19.75,1.2133978778524e-20
0.25,20.25,8.8398991444456e-21
0.25,20.75,6.2478275873539e-21
0.25,21.25,4.2317425137844e-21
0.25,21.75,2.6935006413165e-21
0.25,22.25,1.5566683271478e-21
0.25,22.75,7.6198121723787e-22
0.25,23.25,2.6392812286216e-22
0.25,23.75,2.8167872274601e-23
0.75,-23.75,2.1239516654975e-23
0.75,-23.25,1.9886514236806e-22
0.75,-22.75,5.7395055018603e-22
0.75,-22.25,1.1723483823063e-21
0.75,-21.75,2.0283718937348e-21
0.75,-21.25,3.1867580538105e-21
0.75,-20.75,4.7052632348637e-21
0.75,-20.25,6.6581341608139e-21
0.75,-19.75,9.1408608746392e-21
0.75,-19.25,1.2276881592512e-20
0.75,-18.75,1.6227414240549e-20
0.75,-18.25,2.1206477543833e-20
0.75,-17.75,2.7504692759295e-20
0.75,-17.25,3.5527729102423e-20
0.75,-16.75,4.5859608929831e-20
0.75,-16.25,5.9370722069252e-20
0.75,-15.75,7.7389427071797e-20
0.75,-15.25,1.0193326434414e-19
0.75,-14.75,1.361488262827e-19
0.75,-14.25,1.8510630489639e-19
0.75,-13.75,2.5576898624948e-19
0.75,-13.25,3.5865562008218e-19
0.75,-12.75,5.1004908717506e-19
0.75,-12.25,7.2243682102379e-19
0.75,-11.75,1.021176552736e-18
0.75,-11.25,1.4184565627775e-18
0.75,-10.75,1.9148075587895e-18
0.75,-10.25,2.4051268812088e-18
0.75,-9.75,2.635583285446e-18
0.75,-9.25,2.2525185387501e-18
0.75,-8.75,1.0980230953195e-18
0.75,-8.25,1.0703752628117e-18
0.75,-7.75,7.875182879562e-18
0.75,-7.25,4.1766602034198e-17
0.75,-6.75,1.8230060278374e-16
0.75,-6.25,1.7037811307322e-16
0.75,-5.75,1.9340720587085e-16
0.75,-5.25,1.1628908890444e-15
0.75,-4.75,4.3211575690004e-15
0.75,-4.25,2.9338073735485e-14
0.75,-3.75,7.9398272986542e-14
0.75,-3.25,3.4010549758142e-13
0.75,-2.75,6.8869837310923e-13
0.75,-2.25,1.8801150464565e-12
0.75,-1.75,2.765397765155e-12
0.75,-1.25,2.9793908196353e-11
0.75,-0.75,7.3006388326901e-10
0.75,-0.25,2.786475618612e-11
0.75,0.25,2.7864756186146e-11
0.75,0.75,7.3006388327832e-10
0.75,1.25,2.9793908196576e-11
0.75,1.75,2.7653977648746e-12
0.75,2.25,1.8801150464653e-12
0.75,2.75,6.8869837301876e-13
0.75,3.25,3.4010549754971e-13
0.75,3.75,7.9398272951165e-14
0.75,4.25,2.9338073735618e-14
0.75,4.75,4.3211575730825e-15
0.75,5.25,1.1628908919815e-15
0.75,5.75,1.9340720556297e-16
0.75,6.25,1.7037811472466e-16
0.75,6.75,1.8230060507103e-16
0.75,7.25,4.1766602610294e-17
0.75,7.75,7.875183292977e-18
0.75,8.25,1.0703752905204e-18
0.75,8.75,1.0980230448875e-18
0.75,9.25,2.2525185171073e-18
0.75,9.75,2.6355833342474e-18
0.75,10.25,2.4051269263146e-18
0.75,10.75,1.9148076375307e-18
0.75,11.25,1.4184565415437e-18
0.75,11.75,1.0211765591161e-18
0.75,12.25,7.224368447505e-19
0.75,12.75,5.1004900485772e-19
0.75,13.25,3.5865559697445e-19
0.75,13.75,2.5576897269144e-19
0.75,14.25,1.8510630631179e-19
0.75,14.75,1.3614884353252e-19
0.75,15.25,1.0193325769441e-19
0.75,15.75,7.7389434443543e-20
0.75,16.25,5.9370717556386e-20
0.75,16.75,4.5859609363288e-20
0.75,17.25,3.552772001084e-20
0.75,17.75,2.7504692147229e-20
0.75,18.25,2.1206474831831e-20
0.75,18.75,1.6227412350718e-20
0.75,19.25,1.2276881901213e-20
0.75,19.75,9.140861174949e-21
0.75,20.25,6.6581349651007e-21
0.75,20.75,4.7052627630968e-21
0.75,21.25,3.1867582705815e-21
0.75,21.75,2.0283721963135e-21
0.75,22.25,1.1723481147188e-21
0.75,22.75,5.7395082054195e-22
0.75,23.25,1.9886532556637e-22
0.75,23.75,2.1239504928348e-23
1.25,-23.75,1.6735046615922e-23
1.25,-23.25,1.5653404884754e-22
1.25,-22.75,4.5142246899718e-22
1.25,-22.25,9.2138676486855e-22
1.25,-21.75,1.5929500719846e-21
1.25,-21.25,2.5006385470579e-21
1.25,-20.75,3.6889179734944e-21
1.25,-20.25,5.2147184104148e-21
1.25,-19.75,7.1508354293966e-21
1.25,-19.25,9.5906118369872e-21
1.25,-18.75,1.26546114962e-20
1.25,-18.25,1.6500657068648e-20
1.25,-17.75,2.1339575108423e-20
1.25,-17.25,2.746079559094e-20
1.25,-16.75,3.5274767913036e-20
1.25,-16.25,4.5387409171896e-20
1.25,-15.75,5.8728590168885e-20
1.25,-15.25,7.6729232455527e-20
1.25,-14.75,1.0161394685033e-19
1.25,-14.25,1.371099439611e-19
1.25,-13.75,1.8871283773409e-19
1.25,-13.25,2.6412092383527e-19
1.25,-12.75,3.7715367702061e-19
1.25,-12.25,5.3958433995146e-19
1.25,-11.75,7.6701123032625e-19
1.25,-11.25,1.0794461884876e-18
1.25,-10.75,1.49269629592e-18
1.25,-10.25,1.9538567669503e-18
1.25,-9.75,2.3278203122062e-18
1.25,-9.25,2.3637252456731e-18
1.25,-8.75,1.5549656463172e-18
1.25,-8.25,2.7851457301752e-19
1.25,-7.75,2.0813577922341e-19
1.25,-7.25,1.6328059616275e-17
1.25,-6.75,8.9060433805071e-17
1.25,-6.25,2.1008645204342e-17
1.25,-5.75,3.8038420082197e-16
1.25,-5.25,1.6391359051031e-15
1.25,-4.75,9.2122821998921e-15
1.25,-4.25,4.2001440518549e-14
1.25,-3.75,1.1325923914159e-13
1.25,-3.25,3.8757972437358e-13
1.25,-2.75,6.8639356786559e-13
1.25,-2.25,1.7107600987597e-12
1.25,-1.75,1.9977558057131e-12
1.25,-1.25,2.9083918529241e-11
1.25,-0.75,6.2194376658526e-10
1.25,-0.25,2.7873162777949e-11
1.25,0.25,2.7873162776917e-11
1.25,0.75,6.219437665829e-10
1.25,1.25,2.908391853148e-11
1.25,1.75,1.997755806052e-12
1.25,2.25,1.7107600988576e-12
1.25,2.75,6.863935680913e-13
1.25,3.25,3.8757972448374e-13
1.25,3.75,1.1325923913748e-13
1.25,4.25,4.2001440533979e-14
1.25,4.75,9.2122822079284e-15
1.25,5.25,1.6391358990439e-15
1.25,5.75,3.8038420046939e-16
1.25,6.25,2.100864444272e-17
1.25,6.75,8.9060433972275e-17
1.25,7.25,1.6328059586108e-17
1.25,7.75,2.0813569945691e-19
1.25,8.25,2.7851458205604e-19
1.25,8.75,1.5549657722628e-18
1.25,9.25,2.3637252538437e-18
1.25,9.75,2.3278203975902e-18
1.25,10.25,1.9538567457788e-18
1.25,10.75,1.492696384427e-18
1.25,11.25,1.0794461541092e-18
1.25,11.75,7.6701124513241e-19
1.25,12.25,5.395842303571e-19
1.25,12.75,3.7715373665132e-19
1.25,13.25,2.641209279526e-19
1.25,13.75,1.8871283957104e-19
1.25,14.25,1.3710994990638e-19
1.25,14.75,1.0161394064307e-19
1.25,15.25,7.672923307614e-20
1.25,15.75,5.8728583701457e-20
1.25,16.25,4.5387405790267e-20
1.25,16.75,3.5274767884859e-20
1.25,17.25,2.7460797562804e-20
1.25,17.75,2.1339575367647e-20
1.25,18.25,1.6500656317721e-20
1.25,18.75,1.265461640699e-20
1.25,19.25,9.5906101252268e-21
1.25,19.75,7.1508371185574e-21
1.25,20.25,5.2147166649411e-21
1.25,20.75,3.6889195300289e-21
1.25,21.25,2.500638452355e-21
1.25,21.75,1.592950219197e-21
1.25,22.25,9.2138711381174e-22
1.25,22.75,4.5142266254142e-22
1.25,23.25,1.5653413492402e-22
1.25,23.75,1.6735058973722e-23
1.75,-23.75,1.2831871465775e-23
1.75,-23.25,1.1989333250276e-22
1.75,-22.75,3.4539341565328e-22
1.75,-22.25,7.0423089191574e-22
1.75,-21.75,1.2161991721106e-21
1.75,-21.25,1.9070452326265e-21
1.75,-20.75,2.8098710282296e-21
1.75,-20.25,3.9669198945577e-21
1.75,-19.75,5.4319474034424e-21
1.75,-19.25,7.2733268680354e-21
1.75,-18.75,9.5782050930927e-21
1.75,-18.25,1.2458168255739e-20
1.75,-17.75,1.6057131929577e-20
1.75,-17.25,2.0562676993927e-20
1.75,-16.75,2.6222421593495e-20
1.75,-16.25,3.3368956373372e-20
1.75,-15.75,4.2461624645413e-20
1.75,-15.25,5.4144513895069e-20
1.75,-14.75,6.9302667663742e-20
1.75,-14.25,8.924886346689e-20
1.75,-13.75,1.1595690144176e-19
1.75,-13.25,1.5166073889007e-19
1.75,-12.75,2.0048157740974e-19
1.75,-12.25,2.6705703314775e-19
1.75,-11.75,3.5360240915059e-19
1.75,-11.25,4.7286752104907e-19
1.75,-10.75,6.4359225791401e-19
1.75,-10.25,8.9771318877028e-19
1.75,-9.75,1.3236960636812e-18
1.75,-9.25,2.0653446456639e-18
1.75,-8.75,3.0905755673633e-18
1.75,-8.25,4.8084080173646e-18
1.75,-7.75,4.5386721260211e-18
1.75,-7.25,3.9452804718355e-19
1.75,-6.75,1.7074206556906e-17
1.75,-6.25,9.5981047933233e-18
1.75,-5.75,6.782630440405e-16
1.75,-5.25,2.1812378035567e-15
1.75,-4.75,9.5272658910961e-15
1.75,-4.25,3.5032751583005e-14
1.75,-3.75,8.493048147133e-14
1.75,-3.25,2.6802656415335e-13
1.75,-2.75,4.5610998356138e-13
1.75,-2.25,1.2132508817982e-12
1.75,-1.75,1.4408792762996e-12
1.75,-1.25,2.598187415603e-11
1.75,-0.75,5.0105177963823e-10
1.75,-0.25,2.17609895399e-11
1.75,0.25,2.1760989540046e-11
1.75,0.75,5.0105177964304e-10
1.75,1.25,2.5981874155142e-11
1.75,1.75,1.4408792762622e-12
1.75,2.25,1.2132508816136e-12
1.75,2.75,4.5610998351054e-13
1.75,3.25,2.6802656398879e-13
1.75,3.75,8.4930481408141e-14
1.75,4.25,3.5032751590057e-14
1.75,4.75,9.5272658737592e-15
1.75,5.25,2.1812377958767e-15
1.75,5.75,6.7826304825739e-16
1.75,6.25,9.5981054401461e-18
1.75,6.75,1.7074206675442e-17
1.75,7.25,3.945280613716e-19
1.75,7.75,4.5386722912804e-18
1.75,8.25,4.8084076888197e-18
1.75,8.75,3.0905756472739e-18
1.75,9.25,2.0653444534085e-18
1.75,9.75,1.3236960433745e-18
1.75,10.25,8.9771310094455e-19
1.75,10.75,6.4359226157368e-19
1.75,11.25,4.7286747723996e-19
1.75,11.75,3.5360242279896e-19
1.75,12.25,2.6705707038157e-19
1.75,12.75,2.0048158478825e-19
1.75,13.25,1.5166073605796e-19
1.75,13.75,1.1595690848576e-19
1.75,14.25,8.9248857593367e-20
1.75,14.75,6.9302663575247e-20
1.75,15.25,5.4144520584215e-20
1.75,15.75,4.2461622123389e-20
1.75,16.25,3.3368960446119e-20
1.75,16.75,2.6222426102649e-20
1.75,17.25,2.0562682615835e-20
1.75,17.75,1.6057134488031e-20
1.75,18.25,1.2458169451346e-20
1.75,18.75,9.5782048154208e-21
1.75,19.25,7.2733265944422e-21
1.75,19.75,5.4319465059546e-21
1.75,20.25,3.966919936245e-21
1.75,20.75,2.8098700390674e-21
1.75,21.25,1.9070455024074e-21
1.75,21.75,1.2161985220514e-21
1.75,22.25,7.0423136802477e-22
1.75,22.75,3.453928806255e-22
1.75,23.25,1.1989329986804e-22
1.75,23.75,1.2831879135748e-23
2.25,-23.75,9.2890763093313e-24
2.25,-23.25,8.6691917736018e-23
2.25,-22.75,2.4946397541998e-22
2.25,-22.25,5.0808700887801e-22
2.25,-21.75,8.765456085396e-22
2.25,-21.25,1.373081374863e-21
2.25,-20.75,2.0211959624291e-21
2.25,-20.25,2.8509575016322e-21
2.25,-19.75,3.9007301068683e-21
2.25,-19.25,5.2194136637706e-21
2.25,-18.75,6.8693247018048e-21
2.25,-18.25,8.9296464064041e-21
2.25,-17.75,1.1500258052539e-20
2.25,-17.25,1.4705065076177e-20
2.25,-16.75,1.8693128965348e-20
2.25,-16.25,2.363225242848e-20
2.25,-15.75,2.9686984206929e-20
2.25,-15.25,3.6983342526454e-20
2.25,-14.75,4.5523931532023e-20
2.25,-14.25,5.4947240228297e-20
2.25,-13.75,6.448503758805e-20
2.25,-13.25,7.2708253719028e-20
2.25,-12.75,7.6724291800265e-20
2.25,-12.25,7.5484552600477e-20
2.25,-11.75,6.9984450765917e-20
2.25,-11.25,6.7700625972512e-20
2.25,-10.75,1.0783863281231e-19
2.25,-10.25,3.2540855709696e-19
2.25,-9.75,1.0758535944585e-18
2.25,-9.25,3.0357459290274e-18
2.25,-8.75,7.1222431604246e-18
2.25,-8.25,1.4290394504875e-17
2.25,-7.75,1.8848712702604e-17
2.25,-7.25,8.6331652355117e-18
2.25,-6.75,3.673109841248e-18
2.25,-6.25,7.2111994240154e-17
2.25,-5.75,7.6470734224451e-16
2.25,-5.25,1.7001443324264e-15
2.25,-4.75,4.9457008935392e-15
2.25,-4.25,1.4349778249488e-14
2.25,-3.75,3.0818253773687e-14
2.25,-3.25,1.1023054470596e-13
2.25,-2.75,2.1774340981219e-13
2.25,-2.25,7.3995902896388e-13
2.25,-1.75,1.0511481470067e-12
2.25,-1.25,2.0562620069291e-11
2.25,-0.75,3.723570035325e-10
2.25,-0.25,1.5951032069862e-11
2.25,0.25,1.5951032070009e-11
2.25,0.75,3.7235700354031e-10
2.25,1.25,2.0562620067496e-11
2.25,1.75,1.0511481465839e-12
2.25,2.25,7.3995902896844e-13
2.25,2.75,2.177434098376e-13
2.25,3.25,1.1023054468617e-13
2.25,3.75,3.0818253771853e-14
2.25,4.25,1.4349778254819e-14
2.25,4.75,4.9457009049689e-15
2.25,5.25,1.7001443399849e-15
2.25,5.75,7.6470734340802e-16
2.25,6.25,7.2111994649121e-17
2.25,6.75,3.6731097118337e-18
2.25,7.25,8.6331646741367e-18
2.25,7.75,1.8848712701268e-17
2.25,8.25,1.4290393779036e-17
2.25,8.75,7.1222430274711e-18
2.25,9.25,3.0357456790856e-18
2.25,9.75,1.075853512764e-18
2.25,10.25,3.2540854528055e-19
2.25,10.75,1.0783862041431e-19
2.25,11.25,6.7700643308736e-20
2.25,11.75,6.9984452140596e-20
2.25,12.25,7.5484580265495e-20
2.25,12.75,7.672425954597e-20
2.25,13.25,7.2708270003459e-20
2.25,13.75,6.4485032438415e-20
2.25,14.25,5.4947248839702e-20
2.25,14.75,4.5523931361806e-20
2.25,15.25,3.6983345248107e-20
2.25,15.75,2.9686982377106e-20
2.25,16.25,2.3632255045646e-20
2.25,16.75,1.8693124477423e-20
2.25,17.25,1.4705059780939e-20
2.25,17.75,1.1500256400958e-20
2.25,18.25,8.9296456927605e-21
2.25,18.75,6.8693228250466e-21
2.25,19.25,5.2194141394089e-21
2.25,19.75,3.9007302610305e-21
2.25,20.25,2.8509583618803e-21
2.25,20.75,2.0211958774556e-21
2.25,21.25,1.3730814539441e-21
2.25,21.75,8.7654553950345e-22
2.25,22.25,5.0808682428733e-22
2.25,22.75,2.4946392934391e-22
2.25,23.25,8.6691946825063e-23
2.25,23.75,9.2890545088514e-24
2.75,-23.75,6.3750094211809e-24
2.75,-23.25,5.942767094322e-23
2.75,-22.75,1.7083021680754e-22
2.75,-22.25,3.4762075622173e-22
2.75,-21.75,5.9926832113775e-22
2.75,-21.25,9.3820656938168e-22
2.75,-20.75,1.3805773442442e-21
2.75,-20.25,1.9472364412671e-21
2.75,-19.75,2.6651343615783e-21
2.75,-19.25,3.5691982604881e-21
2.75,-18.75,4.70482074142e-21
2.75,-18.25,6.1309283934301e-21
2.75,-17.75,7.9231754268084e-21
2.75,-17.25,1.0176120672643e-20
2.75,-16.75,1.300201795831e-20
2.75,-16.25,1.6518912403183e-20
2.75,-15.75,2.0812178703284e-20
2.75,-15.25,2.5872221489584e-20
2.75,-14.75,3.1505132898977e-20
2.75,-14.25,3.6996045185213e-20
2.75,-13.75,4.0867947341184e-20
2.75,-13.25,4.1312979255634e-20
2.75,-12.75,3.501935443288e-20
2.75,-12.25,2.1117703133182e-20
2.75,-11.75,1.1005839812195e-20
2.75,-11.25,1.8285530808024e-20
2.75,-10.75,1.1928346457331e-19
2.75,-10.25,5.3677034383416e-19
2.75,-9.75,1.8369807760122e-18
2.75,-9.25,5.1273793347453e-18
2.75,-8.75,1.2165707152493e-17
2.75,-8.25,2.4316413627563e-17
2.75,-7.75,3.5339493426338e-17
2.75,-7.25,3.343323069854e-17
2.75,-6.75,3.6215568286269e-17
2.75,-6.25,1.46497413066e-16
2.75,-5.75,6.6394088776872e-16
2.75,-5.25,8.7514956338694e-16
2.75,-4.75,1.0672738741052e-15
2.75,-4.25,1.7993714486105e-15
2.75,-3.75,9.0814001138829e-15
2.75,-3.25,4.9358021142471e-14
2.75,-2.75,1.5420120907898e-13
2.75,-2.25,5.3140590470712e-13
2.75,-1.75,8.3657254711426e-13
2.75,-1.25,1.4618070406692e-11
2.75,-0.75,2.5809502494386e-10
2.75,-0.25,1.2506807549481e-11
2.75,0.25,1.2506807549627e-11
2.75,0.75,2.5809502493408e-10
2.75,1.25,1.4618070407045e-11
2.75,1.75,8.3657254720184e-13
2.75,2.25,5.3140590468748e-13
2.75,2.75,1.5420120910629e-13
2.75,3.25,4.9358021150485e-14
2.75,3.75,9.0814001185221e-15
2.75,4.25,1.7993714539044e-15
2.75,4.75,1.0672738814745e-15
2.75,5.25,8.7514956250468e-16
2.75,5.75,6.6394088753461e-16
2.75,6.25,1.4649741260764e-16
2.75,6.75,3.6215567374728e-17
2.75,7.25,3.3433231055228e-17
2.75,7.75,3.5339494189703e-17
2.75,8.25,2.431641337724e-17
2.75,8.75,1.2165707528944e-17
2.75,9.25,5.1273793705454e-18
2.75,9.75,1.8369809219729e-18
2.75,10.25,5.367704363016e-19
2.75,10.75,1.1928344949826e-19
2.75,11.25,1.8285534258393e-20
2.75,11.75,1.1005844218419e-20
2.75,12.25,2.1117689184637e-20
2.75,12.75,3.5019372332463e-20
2.75,13.25,4.1312970631967e-20
2.75,13.75,4.0867937711794e-20
2.75,14.25,3.6996045290525e-20
2.75,14.75,3.1505132904158e-20
2.75,15.25,2.5872220624562e-20
2.75,15.75,2.0812181922244e-20
2.75,16.25,1.65189154596e-20
2.75,16.75,1.300201452257e-20
2.75,17.25,1.0176124526398e-20
2.75,17.75,7.9231728077963e-21
2.75,18.25,6.1309292177713e-21
2.75,18.75,4.7048213478984e-21
2.75,19.25,3.5691987247607e-21
2.75,19.75,2.6651345780002e-21
2.75,20.25,1.9472363700153e-21
2.75,20.75,1.3805773772288e-21
2.75,21.25,9.3820689225701e-22
2.75,21.75,5.9926820742024e-22
2.75,22.25,3.4762098196577e-22
2.75,22.75,1.7083028865131e-22
2.75,23.25,5.9427769291696e-23
2.75,23.75,6.3750035201903e-24
3.25,-23.75,4.2418691379973e-24
3.25,-23.25,3.9501385326383e-23
3.25,-22.75,1.1345811686697e-22
3.25,-22.25,2.3074911886111e-22
3.25,-21.75,3.9768323758967e-22
3.25,-21.25,6.2263166537439e-22
3.25,-20.75,9.1659060349692e-22
3.25,-20.25,1.2939949649278e-21
3.25,-19.75,1.7738844404681e-21
3.25,-19.25,2.3816179049185e-21
3.25,-18.75,3.1513055001331e-21
3.25,-18.25,4.1291705351567e-21
3.25,-17.75,5.3776526164379e-21
3.25,-17.25,6.9797489473514e-21
3.25,-16.75,9.0423337944864e-21
3.25,-16.25,1.1693775891012e-20
3.25,-15.75,1.5060794858562e-20
3.25,-15.25,1.922786276456e-20
3.25,-14.75,2.4218720868994e-20
3.25,-14.25,2.9797043751449e-20
3.25,-13.75,3.5218587754984e-20
3.25,-13.25,4.0314439434532e-20
3.25,-12.75,4.5450702455032e-20
3.25,-12.25,5.3943435522478e-20
3.25,-11.75,9.0058679302892e-20
3.25,-11.25,1.799082897794e-19
3.25,-10.75,4.3367213952346e-19
3.25,-10.25,1.1214788748222e-18
3.25,-9.75,2.9066822358529e-18
3.25,-9.25,7.0938295590473e-18
3.25,-8.75,1.5855697627125e-17
3.25,-8.25,3.06884451488e-17
3.25,-7.75,4.6684512851578e-17
3.25,-7.25,5.8175494593642e-17
3.25,-6.75,7.9293468028101e-17
3.25,-6.25,1.9193846247025e-16
3.25,-5.75,4.9099261091772e-16
3.25,-5.25,3.1192747265465e-16
3.25,-4.75,2.2601081307337e-17
3.25,-4.25,1.4482505881212e-15
3.25,-3.75,1.9534097445981e-14
3.25,-3.25,6.9334716697209e-14
3.25,-2.75,2.0555741259978e-13
3.25,-2.25,5.0194520686997e-13
3.25,-1.75,7.2556294757666e-13
3.25,-1.25,9.7132075613896e-12
3.25,-0.75,1.7164015900178e-10
3.25,-0.25,1.0465304366045e-11
3.25,0.25,1.0465304365761e-11
3.25,0.75,1.7164015899876e-10
3.25,1.25,9.7132075614638e-12
3.25,1.75,7.2556294762212e-13
3.25,2.25,5.0194520695463e-13
3.25,2.75,2.0555741252481e-13
3.25,3.25,6.9334716623037e-14
3.25,3.75,1.9534097444431e-14
3.25,4.25,1.4482505949882e-15
3.25,4.75,2.2601081881978e-17
3.25,5.25,3.1192747324621e-16
3.25,5.75,4.9099261612058e-16
3.25,6.25,1.9193846284651e-16
3.25,6.75,7.9293467593898e-17
3.25,7.25,5.8175494849719e-17
3.25,7.75,4.6684514076001e-17
3.25,8.25,3.0688445281726e-17
3.25,8.75,1.5855697763007e-17
3.25,9.25,7.0938302272065e-18
3.25,9.75,2.9066820426299e-18
3.25,10.25,1.1214791484162e-18
3.25,10.75,4.3367205820553e-19
