x,rho
12.58789062,1.1665357673153e-30
12.60742188,2.0622857844499e-30
12.62695312,3.1987770446328e-30
12.64648438,5.8149602810884e-30
12.66601562,4.2216384380968e-31
12.68554688,2.904302356136e-30
12.70507812,1.6349219297903e-30
12.72460938,4.8783805491329e-31
12.74414062,9.1597228155057e-31
12.76367188,1.452151178068e-30
12.78320312,1.4251881588466e-30
12.80273438,2.1601230256247e-30
12.82226562,3.0853397709084e-30
12.84179688,4.7770766340581e-30
12.86132812,2.7802724677174e-30
12.88085938,2.9774876940227e-30
12.90039062,7.1983557601417e-30
12.91992188,6.1290794550179e-30
12.93945312,5.4003075640618e-30
12.95898438,2.6131017485446e-30
12.97851562,1.9536633355864e-30
12.99804688,5.9418790644235e-30
13.01757812,2.5915313331675e-30
13.03710938,3.5283036581174e-30
13.05664062,5.1830626663349e-30
13.07617188,9.3407602302781e-30
13.09570312,7.0729777207621e-30
13.11523438,4.3135052964441e-30
13.13476562,9.1034856611296e-30
13.15429688,6.6469620170637e-30
13.17382812,8.0149500565619e-30
13.19335938,5.7446638381182e-30
13.21289062,8.8207591452935e-30
13.23242188,1.260501889302e-29
13.25195312,8.8531147683592e-30
13.27148438,4.1823494672313e-30
13.29101562,9.3446120901669e-30
13.31054688,7.5750676572639e-30
13.33007812,1.0320673385982e-29
13.34960938,1.4117066492358e-29
13.36914062,1.2425522222203e-29
13.38867188,1.5101024100946e-29
13.40820312,1.4549437764873e-29
13.42773438,1.1077371261132e-29
13.44726562,1.317644230752e-29
13.46679688,1.6298182154377e-29
13.48632812,1.4018892213443e-29
13.50585938,1.1376131143755e-29
13.52539062,1.6198274538512e-29
13.54492188,1.332743521516e-29
13.56445312,1.0728392755209e-29
13.58398438,1.3636787712477e-29
13.60351562,1.5168816834988e-29
13.62304688,1.5963178677613e-29
13.64257812,1.8407665259526e-29
13.66210938,1.9830734895434e-29
13.68164062,2.1983635683767e-29
13.70117188,1.723572786057e-29
13.72070312,1.8370252753803e-29
13.74023438,1.6746775060854e-29
13.75976562,2.6152221522744e-29
13.77929688,1.9521614111563e-29
13.79882812,2.1174877514809e-29
13.81835938,2.0980503035171e-29
13.83789062,2.9947103225503e-29
13.85742188,2.0924073287801e-29
13.87695312,2.1366314951281e-29
13.89648438,1.5345857945126e-29
13.91601562,3.3924100412415e-29
13.93554688,3.155443620884e-29
13.95507812,3.0294878025211e-29
13.97460938,2.1609126569019e-29
13.99414062,2.9060164337865e-29
14.01367188,2.5957106011468e-29
14.03320312,2.2145305465537e-29
14.05273438,2.3493263833613e-29
14.07226562,2.4531917852621e-29
14.09179688,2.9211157245505e-29
14.11132812,3.1212583643712e-29
14.13085938,2.2982507212362e-29
14.15039062,2.8584652234595e-29
14.16992188,2.8281896047338e-29
14.18945312,3.2663771856808e-29
14.20898438,1.7195472915467e-29
14.22851562,1.9552811167397e-29
14.24804688,2.325059666062e-29
14.26757812,3.0140033257682e-29
14.28710938,1.6033751973013e-29
14.30664062,2.7181804863104e-29
14.32617188,2.4178124521837e-29
14.34570312,2.35733825193e-29
14.36523438,1.9388721936135e-29
14.38476562,2.8856593542743e-29
14.40429688,1.753751807359e-29
14.42382812,2.0214560696288e-29
14.44335938,2.4790570244152e-29
14.46289062,2.4319102593767e-29
14.48242188,1.5543025023183e-29
14.50195312,1.8076778458019e-29
14.52148438,1.1265919802688e-29
14.54101562,1.6692420013993e-29
14.56054688,1.2918367694972e-29
14.58007812,1.4803467924538e-29
14.59960938,1.6551441942064e-29
14.61914062,1.38559103919e-29
14.63867188,5.0883069130711e-30
14.65820312,8.37933600204e-30
14.67773438,9.947813348749e-30
14.69726562,6.3170502175901e-30
14.71679688,9.7690870499098e-30
14.73632812,4.6468837698175e-30
14.75585938,1.2094840050752e-29
14.77539062,1.0588762834241e-29
14.79492188,6.9834219783481e-30
14.81445312,7.6823419551662e-30
14.83398438,8.8933667041969e-30
14.85351562,6.4896135406072e-30
14.87304688,4.7062024121046e-30
14.89257812,4.1114752452779e-30
14.91210938,7.1461630586488e-30
14.93164062,4.0153713410529e-30
14.95117188,5.1807515504017e-30
14.97070312,9.056926304724e-30
14.99023438,5.4881299695259e-30
15.00976562,4.744769159241e-30
15.02929688,3.9383341432775e-30
15.04882812,2.7026574909586e-30
15.06835938,6.9653663851195e-30
15.08789062,3.666790058181e-30
15.10742188,4.1520589526411e-30
15.12695312,2.3732225777883e-30
15.14648438,5.8358596302505e-30
15.16601562,2.7459066552723e-30
15.18554688,5.8149723181505e-30
15.20507812,4.8409332487767e-30
15.22460938,9.5715347858643e-30
15.24414062,5.162695957173e-30
15.26367188,1.0994171087535e-29
15.28320312,6.4534542059014e-30
15.30273438,6.7956438087704e-30
15.32226562,9.6789535285125e-30
15.34179688,1.1084882387915e-29
15.36132812,8.780122023467e-30
15.38085938,8.5357215135242e-30
15.40039062,6.141405406662e-30
15.41992188,6.0705311847086e-30
15.43945312,1.0745918717703e-29
15.45898438,9.1106116019238e-30
15.47851562,1.0319903014005e-29
15.49804688,1.0439503263551e-29
15.51757812,1.4250533437504e-29
15.53710938,1.2674159778024e-29
15.55664062,9.3592491577442e-30
15.57617188,6.6205767768256e-30
15.59570312,1.1513209207547e-29
15.61523438,2.1477970739806e-29
15.63476562,8.2499135097772e-30
15.65429688,1.354005788102e-29
15.67382812,1.0955459895652e-29
15.69335938,1.8810172580841e-29
15.71289062,1.2502366826984e-29
15.73242188,1.3533894905198e-29
15.75195312,1.1846009901937e-29
15.77148438,1.4471437602126e-29
15.79101562,1.0200495357453e-29
15.81054688,1.4082399753359e-29
15.83007812,1.7990689389504e-29
15.84960938,1.3402161297002e-29
15.86914062,1.3623258054618e-29
15.88867188,1.7798866767044e-29
15.90820312,1.9999626914495e-29
15.92773438,2.1240696170658e-29
15.94726562,2.3361530225417e-29
15.96679688,2.1421926178425e-29
15.98632812,1.7304287957325e-29
16.00585938,2.1339303783811e-29
16.02539062,3.1065250002966e-29
16.04492188,2.3493263833613e-29
16.06445312,2.2412480097072e-29
16.08398438,2.069623577538e-29
16.10351562,2.0639806028009e-29
16.12304688,2.1850939110599e-29
16.14257812,2.5515791201774e-29
16.16210938,1.7863433568429e-29
16.18164062,2.2550051680412e-29
16.20117188,2.027927194242e-29
16.22070312,2.2150532559776e-29
16.24023438,2.4209842368688e-29
16.25976562,1.978604598564e-29
16.27929688,1.9798398080278e-29
16.29882812,2.1394012231293e-29
16.31835938,2.3957319662979e-29
16.33789062,2.0680936669384e-29
16.35742188,2.3906387843746e-29
16.37695312,1.7706915649261e-29
16.39648438,2.9289975928479e-29
16.41601562,2.1682119313912e-29
16.43554688,1.8126852636573e-29
16.45507812,1.8586379521303e-29
16.47460938,3.1049505525671e-29
16.49414062,2.2692895496975e-29
16.51367188,2.0315672018369e-29
16.53320312,2.0826861973858e-29
16.55273438,2.9928421705043e-29
16.57226562,2.0422946316271e-29
16.59179688,1.7948318930728e-29
16.61132812,1.8080822910902e-29
16.63085938,1.9062132365816e-29
16.65039062,2.679546331626e-29
16.66992188,1.6624819872945e-29
16.68945312,2.0101316015558e-29
16.70898438,2.3633664126559e-29
16.72851562,1.9784693132701e-29
16.74804688,1.7750140739451e-29
16.76757812,1.8640112966752e-29
16.78710938,2.1805378830352e-29
16.80664062,1.5852136779257e-29
16.82617188,1.0207284260507e-29
16.84570312,2.4406347220247e-29
16.86523438,2.9388535393383e-29
16.88476562,1.4388670762766e-29
16.90429688,1.7976052321927e-29
16.92382812,1.4354196616761e-29
16.94335938,1.1847165459904e-29
16.96289062,1.7818703845471e-29
16.98242188,2.128114069949e-29
17.00195312,9.1844228670425e-30
17.02148438,2.3946254593595e-29
17.04101562,9.6075496758243e-30
17.06054688,1.0989404410922e-29
17.08007812,1.9859046065617e-29
17.09960938,6.9035079227182e-30
17.11914062,1.4949260821328e-29
17.13867188,1.0380954993242e-29
17.15820312,1.3231728533986e-29
17.17773438,1.8219831606615e-29
17.19726562,9.4067060275965e-30
17.21679688,9.1708879429684e-30
17.23632812,5.7117815935834e-30
17.25585938,1.2520386309026e-29
17.27539062,9.5550229458567e-30
17.29492188,4.4850845896302e-30
17.31445312,8.8562082933324e-30
17.33398438,1.0678562327164e-29
17.35351562,3.7290337065712e-30
17.37304688,3.8906703864194e-30
17.39257812,2.7563066769719e-30
17.41210938,2.1950305058667e-30
17.43164062,1.3300953678424e-30
17.45117188,1.0521836768674e-30
17.47070312,3.3557523721625e-30
17.49023438,3.6096741982678e-30
17.50976562,3.0137192511015e-31
17.52929688,3.5828556237922e-30
17.54882812,2.0854450920311e-30
17.56835938,1.3728510126078e-30
17.58789062,1.8514446037881e-30
17.60742188,2.6648129675514e-30
17.62695312,2.9529320872317e-30
17.64648438,1.2449813013627e-30
17.66601562,6.1202442513981e-31
17.68554688,4.1736105601087e-31
17.70507812,1.6628118027975e-30
17.72460938,1.5000346113103e-30
17.74414062,1.9740781929969e-30
17.76367188,5.2275757221746e-31
17.78320312,9.2377229782534e-31
17.80273438,3.8862618124061e-30
17.82226562,1.256777622272e-30
17.84179688,3.0820897641272e-31
17.86132812,4.5313520472786e-31
17.88085938,5.7379471574372e-31
17.90039062,2.659962031504e-30
17.91992188,5.4125327053104e-31
17.93945312,1.3598058465001e-30
17.95898438,1.9090780573738e-30
17.97851562,2.7731104157367e-30
17.99804688,5.5047366013979e-31
18.01757812,3.9553955504039e-31
18.03710938,6.7917787833449e-31
18.05664062,5.6585855959071e-30
18.07617188,3.1953303071171e-31
18.09570312,2.7528266494562e-30
18.11523438,9.215315704938e-31
18.13476562,4.7849851719713e-30
18.15429688,1.4607052034391e-30
18.17382812,1.6587071646035e-30
18.19335938,6.6480995194371e-31
18.21289062,4.246687564436e-30
18.23242188,2.7966496430922e-30
18.25195312,2.1830897402115e-30
18.27148438,7.463226046591e-30
18.29101562,2.5194353494055e-30
18.31054688,6.1632173155986e-30
18.33007812,2.4435988485798e-30
18.34960938,1.7551488588851e-30
18.36914062,8.909366969063e-30
18.38867188,1.6082146981396e-30
18.40820312,2.3660350293351e-31
18.42773438,1.7680638742582e-30
18.44726562,6.2103446708745e-30
18.46679688,4.1531355173874e-30
18.48632812,1.5476201272644e-30
18.50585938,1.4711366343479e-30
18.52539062,4.2027883987661e-30
18.54492188,2.5117797778766e-30
18.56445312,4.2387431034154e-30
18.58398438,4.1730147255321e-30
18.60351562,2.201569639881e-30
18.62304688,3.456875731305e-30
18.64257812,9.9667175548593e-31
18.66210938,3.9865335494013e-30
18.68164062,5.2143229167448e-30
18.70117188,8.803576239071e-31
18.72070312,3.2497105565771e-30
18.74023438,1.9793079673637e-30
18.75976562,2.2703520931471e-30
18.77929688,3.446465365255e-30
18.79882812,2.4085449605163e-30
18.81835938,1.6324793465689e-30
18.83789062,6.3493590207158e-30
18.85742188,1.3215569794849e-30
18.87695312,1.1850466794646e-30
18.89648438,3.0249539795847e-30
18.91601562,5.4775816592138e-30
18.93554688,7.9717913582935e-30
18.95507812,1.2153980111937e-30
18.97460938,1.7813603610581e-30
18.99414062,4.5230752504951e-30
19.01367188,2.0070870147635e-30
19.03320312,1.7331733681547e-30
19.05273438,3.1231709406997e-30
19.07226562,4.223673453917e-30
19.09179688,2.4310219346826e-30
19.11132812,1.753913806525e-30
19.13085938,1.6283244031783e-30
19.15039062,4.5449758482611e-30
19.16992188,2.9207813416118e-30
19.18945312,4.4408367795449e-30
19.20898438,9.0495480074067e-31
19.22851562,2.5584420302131e-30
19.24804688,1.2661441961494e-30
19.26757812,2.9212523031456e-31
19.28710938,4.1509824083345e-31
19.30664062,3.1251408583689e-30
19.32617188,2.1952320754907e-32
19.34570312,6.3045417660013e-31
19.36523438,1.0227033247147e-30
19.38476562,1.4737487318908e-30
19.40429688,2.7265001463849e-31
19.42382812,1.0146000361276e-31
19.44335938,2.4490590743646e-31
19.46289062,2.3953296153031e-31
19.48242188,2.4576139432826e-31
19.50195312,5.2042374365107e-31
19.52148438,2.1399236568501e-30
19.54101562,3.5540409649818e-31
19.56054688,3.0890399040101e-31
19.58007812,6.7598809418328e-31
19.59960938,6.5024606110148e-32
19.61914062,1.3474681908308e-30
19.63867188,1.9971226909159e-31
19.65820312,7.9322370043496e-31
19.67773438,1.3401895087441e-31
19.69726562,2.2392817448979e-30
19.71679688,3.3736483984879e-31
19.73632812,2.04817280637e-31
19.75585938,8.6527848823714e-31
19.77539062,7.8797322277328e-31
19.79492188,4.9769649198682e-31
19.81445312,3.329641640247e-31
19.83398438,5.2745064519789e-31
19.85351562,2.849398021848e-31
19.87304688,5.2424585017186e-31
19.89257812,1.2282174552026e-30
19.91210938,4.0470151321081e-31
19.93164062,3.4533573450635e-31
19.95117188,2.7380302698594e-31
19.97070312,3.5271458520115e-31
19.99023438,9.1073977063291e-32
