sin_theta,intensity_norm
-0.01115,0.47643070328616
-0.01114,0.48185079350546
-0.01113,0.48726476971155
-0.01112,0.492671788172
-0.01111,0.49807100574243
-0.0111,0.5034615800018
-0.01109,0.50884266938776
-0.01108,0.51421343333177
-0.01107,0.51957303239433
-0.01106,0.52492062839993
-0.01105,0.53025538457204
-0.01104,0.53557646566781
-0.01103,0.54088303811273
-0.01102,0.54617427013501
-0.01101,0.5514493318998
-0.011,0.55670739564315
-0.01099,0.56194763580573
-0.01098,0.56716922916629
-0.01097,0.57237135497476
-0.01096,0.57755319508516
-0.01095,0.58271393408798
-0.01094,0.5878527594424
-0.01093,0.59296886160799
-0.01092,0.59806143417602
-0.01091,0.60312967400044
-0.0109,0.60817278132829
-0.01089,0.61318995992969
-0.01088,0.6181804172274
-0.01087,0.62314336442574
-0.01086,0.62807801663911
-0.01085,0.63298359301987
-0.01084,0.63785931688569
-0.01083,0.64270441584627
-0.01082,0.64751812192945
-0.01081,0.65229967170675
-0.0108,0.65704830641815
-0.01079,0.66176327209625
-0.01078,0.66644381968973
-0.01077,0.6710892051861
-0.01076,0.67569868973367
-0.01075,0.68027153976278
-0.01074,0.68480702710632
-0.01073,0.68930442911929
-0.01072,0.69376302879775
-0.01071,0.69818211489674
-0.0107,0.70256098204748
-0.01069,0.70689893087361
-0.01068,0.71119526810658
-0.01067,0.71544930670009
-0.01066,0.71966036594366
-0.01065,0.72382777157513
-0.01064,0.72795085589234
-0.01063,0.73202895786369
-0.01062,0.73606142323774
-0.01061,0.74004760465182
-0.0106,0.74398686173953
-0.01059,0.74787856123722
-0.01058,0.7517220770894
-0.01057,0.75551679055296
-0.01056,0.75926209030044
-0.01055,0.76295737252198
-0.01054,0.76660204102628
-0.01053,0.77019550734029
-0.01052,0.77373719080775
-0.01051,0.77722651868655
-0.0105,0.78066292624485
-0.01049,0.78404585685594
-0.01048,0.78737476209193
-0.01047,0.79064910181613
-0.01046,0.79386834427408
-0.01045,0.79703196618345
-0.01044,0.80013945282246
-0.01043,0.80319029811708
-0.01042,0.80618400472687
-0.01041,0.80912008412941
-0.0104,0.81199805670346
-0.01039,0.81481745181063
-0.01038,0.81757780787573
-0.01037,0.82027867246568
-0.01036,0.82291960236699
-0.01035,0.82550016366182
-0.01034,0.82801993180257
-0.01033,0.83047849168503
-0.01032,0.83287543772001
-0.01031,0.83521037390355
-0.0103,0.83748291388555
-0.01029,0.83969268103696
-0.01028,0.84183930851541
-0.01027,0.84392243932927
-0.01026,0.84594172640026
-0.01025,0.8478968326244
-0.01024,0.84978743093143
-0.01023,0.85161320434269
-0.01022,0.85337384602737
-0.01021,0.85506905935713
-0.0102,0.8566985579592
-0.01019,0.85826206576776
-0.01018,0.8597593170738
-0.01017,0.86119005657325
-0.01016,0.8625540394135
-0.01015,0.86385103123829
-0.01014,0.86508080823092
-0.01013,0.86624315715575
