x,V,rho
22.19628906,28,2.0216048386001e-20
22.20996094,28,1.0778136517406e-21
22.22363281,28,2.0884129366063e-20
22.23730469,28,2.9470344496488e-21
22.25097656,28,3.3972821919621e-20
22.26464844,28,1.4966892488002e-20
22.27832031,28,5.4451479856035e-21
22.29199219,28,4.9601852066392e-22
22.30566406,28,1.5135541759506e-22
22.31933594,28,2.3736150060666e-21
22.33300781,28,1.4417681218022e-21
22.34667969,28,1.3227327812996e-21
22.36035156,28,1.5112611682965e-20
22.37402344,28,4.0707761335877e-22
22.38769531,28,2.4445832268317e-20
22.40136719,28,1.2410053688649e-20
22.41503906,28,2.9404095083857e-21
22.42871094,28,1.6906156831282e-20
22.44238281,28,3.2053090924608e-20
22.45605469,28,5.4753573933235e-21
22.46972656,28,2.0189032044081e-20
22.48339844,28,2.9340139034576e-21
22.49707031,28,2.516088284498e-21
22.51074219,28,1.1642583790038e-20
22.52441406,28,1.3223594233724e-20
22.53808594,28,1.603560784466e-20
22.55175781,28,9.5088368212372e-22
22.56542969,28,1.4898443429864e-20
22.57910156,28,1.6162526508924e-21
22.59277344,28,1.2821994989983e-21
22.60644531,28,7.8841717818216e-21
22.62011719,28,8.5378655871513e-22
22.63378906,28,6.7565204115899e-21
22.64746094,28,1.2616409115456e-21
22.66113281,28,4.9866272362452e-21
22.67480469,28,6.6463444360352e-22
22.68847656,28,6.5330108669573e-21
22.70214844,28,8.3590744199069e-21
22.71582031,28,1.0492093193569e-20
22.72949219,28,1.5298318985392e-20
22.74316406,28,3.7107718868828e-21
22.75683594,28,2.4069288104695e-21
22.77050781,28,1.676328339496e-20
22.78417969,28,2.7611048535564e-21
22.79785156,28,1.2883861803701e-20
22.81152344,28,1.1768457724603e-20
22.82519531,28,1.3294001603177e-21
22.83886719,28,1.3596201757461e-20
22.85253906,28,5.6809524422611e-21
22.86621094,28,2.647591242339e-21
22.87988281,28,2.4478306302726e-21
22.89355469,28,5.9125505272731e-21
22.90722656,28,3.8982794059017e-22
22.92089844,28,3.1474417096853e-21
22.93457031,28,7.3793706414203e-21
22.94824219,28,2.5143503275154e-21
22.96191406,28,1.973617232904e-20
22.97558594,28,2.8361581902758e-20
22.98925781,28,1.5557731077251e-23
23.00292969,28,2.5102521925363e-21
23.01660156,28,3.9508790748558e-21
23.03027344,28,1.7405894627904e-22
23.04394531,28,4.6080011755925e-20
23.05761719,28,1.1375895209307e-20
23.07128906,28,3.7046079567177e-20
23.08496094,28,2.1771025699068e-21
23.09863281,28,2.2886424756165e-20
23.11230469,28,1.3377021416586e-21
23.12597656,28,2.323869561851e-22
23.13964844,28,2.0980799355142e-21
23.15332031,28,3.6760163509546e-21
23.16699219,28,3.4722937292637e-21
23.18066406,28,4.2660169831368e-22
23.19433594,28,1.1459299166005e-20
23.20800781,28,2.2955013811928e-20
23.22167969,28,1.6692501448585e-20
23.23535156,28,3.7468484490222e-20
23.24902344,28,1.219006600121e-21
23.26269531,28,1.0153408011359e-20
23.27636719,28,4.1952078065575e-21
23.29003906,28,2.3107836172718e-20
23.30371094,28,2.1987550369411e-21
23.31738281,28,5.9657945509694e-21
23.33105469,28,1.6510748718585e-21
23.34472656,28,2.6176525384995e-21
23.35839844,28,1.8267514252916e-20
23.37207031,28,3.5647798538214e-21
23.38574219,28,1.3558778482999e-23
23.39941406,28,1.7170660308573e-20
23.41308594,28,3.1468529932505e-21
23.42675781,28,3.9739202065475e-21
23.44042969,28,7.8041820862979e-21
23.45410156,28,2.9705654915266e-21
23.46777344,28,1.1951884281048e-20
23.48144531,28,6.5329843418933e-21
23.49511719,28,7.8331020730213e-21
23.50878906,28,1.3930520186948e-20
23.52246094,28,5.9393136414115e-22
23.53613281,28,6.5326787390843e-21
23.54980469,28,3.5422784702704e-21
23.56347656,28,8.1044900711196e-21
23.57714844,28,3.236886911435e-20
23.59082031,28,2.6141084166824e-20
23.60449219,28,6.0722001287976e-21
23.61816406,28,9.6602167826215e-21
23.63183594,28,7.8453661953589e-21
23.64550781,28,2.1220393770679e-20
23.65917969,28,1.0604066182763e-20
23.67285156,28,7.2837543934432e-21
23.68652344,28,1.2637510020359e-20
23.70019531,28,3.8283971261543e-21
23.71386719,28,2.1243793184437e-21
23.72753906,28,8.4126356254065e-22
23.74121094,28,2.4929587155802e-20
23.75488281,28,6.8822075249828e-21
23.76855469,28,5.1697672459162e-21
23.78222656,28,1.7196603272265e-21
23.79589844,28,1.5177513820285e-21
23.80957031,28,3.2390114005887e-21
23.82324219,28,2.6192484219708e-21
23.83691406,28,1.684844616051e-20
23.85058594,28,2.5820051148117e-21
23.86425781,28,4.3055763297305e-21
23.87792969,28,2.5878975703959e-21
23.89160156,28,6.4782434343898e-21
23.90527344,28,2.4819460212089e-21
23.91894531,28,2.8349620850777e-20
23.93261719,28,2.0100530852342e-20
23.94628906,28,3.512400614843e-21
23.95996094,28,5.3370796668515e-21
23.97363281,28,1.1305778259093e-20
23.98730469,28,1.5709485866144e-20
24.00097656,28,1.4939889485791e-21
24.01464844,28,5.17967832361e-21
24.02832031,28,8.2831092135539e-21
24.04199219,28,6.8316019916322e-21
24.05566406,28,4.2289990753561e-20
24.06933594,28,2.2538167782058e-21
24.08300781,28,1.3124017952969e-20
24.09667969,28,1.8199977502513e-21
24.11035156,28,5.1268172128736e-21
24.12402344,28,2.1630258168201e-21
24.13769531,28,2.4840369109862e-21
24.15136719,28,4.3169923823708e-21
24.16503906,28,2.3397249496151e-20
24.17871094,28,5.2167807651091e-22
24.19238281,28,9.7507498958403e-21
24.20605469,28,1.2075459477075e-20
24.21972656,28,7.0986705101997e-21
24.23339844,28,6.3265017536822e-21
24.24707031,28,1.8916597428899e-20
24.26074219,28,5.1030539251371e-21
24.27441406,28,1.7844942260137e-20
24.28808594,28,3.8217864550873e-20
24.30175781,28,9.1151662284831e-21
24.31542969,28,5.2698010331705e-21
24.32910156,28,2.7614028083829e-21
24.34277344,28,1.3561750684945e-20
24.35644531,28,5.0945465722231e-21
24.37011719,28,2.5959044668757e-21
24.38378906,28,1.36360281028e-21
24.39746094,28,1.3628847598218e-21
24.41113281,28,1.6307390284977e-21
24.42480469,28,4.0936794428468e-21
24.43847656,28,2.4620346735558e-20
24.45214844,28,3.1156840881178e-20
24.46582031,28,2.1330479687332e-21
24.47949219,28,2.9899223271201e-22
24.49316406,28,1.5583945073046e-22
24.50683594,28,4.5246332173878e-21
24.52050781,28,1.63107957468e-20
24.53417969,28,1.3966249678974e-20
24.54785156,28,7.7307604588279e-21
24.56152344,28,2.6281964374019e-20
24.57519531,28,1.242389033406e-22
24.58886719,28,2.159389756057e-20
24.60253906,28,1.2750350160753e-20
24.61621094,28,6.1607195581725e-21
24.62988281,28,1.971187857247e-21
24.64355469,28,1.135774135378e-22
24.65722656,28,4.517751662519e-21
24.67089844,28,1.1607990267847e-20
24.68457031,28,5.4582948471646e-21
24.69824219,28,1.1079388506748e-20
24.71191406,28,4.2733177951606e-22
24.72558594,28,1.3029146876377e-20
24.73925781,28,1.7878563757875e-21
24.75292969,28,1.1250270920366e-20
24.76660156,28,3.4365465836737e-21
24.78027344,28,1.0915875594613e-22
24.79394531,28,2.0094010743319e-20
24.80761719,28,8.9526783053781e-21
24.82128906,28,3.4680691553349e-21
24.83496094,28,1.1528212542024e-20
24.84863281,28,3.2967750724612e-21
24.86230469,28,3.0184883816931e-21
24.87597656,28,2.0960631925356e-20
24.88964844,28,1.1053828190241e-20
24.90332031,28,5.6130844016827e-22
24.91699219,28,7.8555242088795e-22
24.93066406,28,1.9481874712223e-20
24.94433594,28,4.5465795650601e-21
24.95800781,28,4.9423963125388e-21
24.97167969,28,3.3780341515592e-20
24.98535156,28,2.7206955961696e-20
24.99902344,28,3.1487242860404e-20
25.01269531,28,1.3406639666927e-20
25.02636719,28,1.2000557324405e-21
25.04003906,28,7.1532666600979e-21
25.05371094,28,8.170751752612e-21
25.06738281,28,1.567968745617e-20
25.08105469,28,7.1149331850933e-21
25.09472656,28,1.9044460149793e-20
25.10839844,28,2.8468048802201e-21
25.12207031,28,1.7578203847881e-20
25.13574219,28,1.151699684371e-20
25.14941406,28,9.0566744870676e-21
25.16308594,28,9.2505221937249e-22
25.17675781,28,5.4348997581761e-21
25.19042969,28,4.3142751515552e-21
25.20410156,28,7.3307566060365e-21
25.21777344,28,2.9124308921204e-20
25.23144531,28,1.1657829836942e-20
25.24511719,28,3.9724302593751e-21
25.25878906,28,1.6279664504101e-20
25.27246094,28,9.5072138291771e-22
25.28613281,28,3.3167852264266e-21
25.29980469,28,7.6827780550971e-21
25.31347656,28,2.5404947401328e-21
25.32714844,28,7.4196716256732e-21
25.34082031,28,2.1179527332855e-21
25.35449219,28,1.9165017122461e-20
25.36816406,28,1.2967079679291e-20
25.38183594,28,3.110530008779e-21
25.39550781,28,2.8907289611851e-21
25.40917969,28,6.4627496694491e-21
25.42285156,28,8.1526598730483e-21
25.43652344,28,1.3836681449186e-20
25.45019531,28,2.7038869641961e-21
25.46386719,28,2.2600748002109e-20
25.47753906,28,1.0035257448536e-20
25.49121094,28,1.243182868828e-20
25.50488281,28,4.4973037735061e-21
25.51855469,28,5.0778859028084e-22
25.53222656,28,3.0509390022726e-22
25.54589844,28,1.1160997779342e-20
25.55957031,28,2.2232337978142e-20
25.57324219,28,8.634156617043e-21
25.58691406,28,3.0152524578241e-22
25.60058594,28,4.6834363474733e-21
25.61425781,28,4.8268453297732e-21
25.62792969,28,1.8118668078962e-20
25.64160156,28,3.7881336008912e-21
25.65527344,28,2.8612989234125e-21
25.66894531,28,4.3527099016757e-21
25.68261719,28,1.5607020349205e-23
25.69628906,28,7.4360108222335e-21
25.70996094,28,1.2300630938544e-20
25.72363281,28,4.8323291499541e-22
25.73730469,28,3.1960130183069e-21
25.75097656,28,7.9191728260281e-22
25.76464844,28,2.2868212430244e-21
25.77832031,28,4.428310643799e-20
25.79199219,28,1.2150180804876e-20
25.80566406,28,3.9333223998911e-20
25.81933594,28,5.426513182461e-21
25.83300781,28,6.2135989992819e-21
25.84667969,28,3.3966907338048e-20
25.86035156,28,2.0414064805132e-20
25.87402344,28,9.7785979831433e-21
25.88769531,28,1.7167546844914e-20
25.90136719,28,3.0945150872547e-21
25.91503906,28,2.4059738187675e-21
25.92871094,28,1.2537863420841e-20
25.94238281,28,1.7691250607632e-20
25.95605469,28,1.8149891974834e-21
25.96972656,28,1.699450977556e-20
25.98339844,28,4.0810412516118e-21
25.99707031,28,2.1320758450655e-21
26.01074219,28,1.5198095685672e-21
26.02441406,28,1.0205048739098e-20
26.03808594,28,8.213885359696e-22
26.05175781,28,2.2993453825373e-20
26.06542969,28,1.5764529312365e-20
26.07910156,28,1.0937433022302e-20
26.09277344,28,1.5679077753425e-20
26.10644531,28,2.4532895004263e-21
26.12011719,28,1.3751327331424e-20
26.13378906,28,4.816252827822e-21
26.14746094,28,1.2522213545367e-21
26.16113281,28,1.6185653154355e-20
26.17480469,28,2.2946506056061e-20
26.18847656,28,1.1630560080611e-20
26.20214844,28,6.8576199977531e-21
26.21582031,28,1.0834488398721e-21
26.22949219,28,1.9539778119e-21
26.24316406,28,5.1731044732363e-21
26.25683594,28,5.1802382289894e-21
26.27050781,28,1.2844424956051e-21
26.28417969,28,1.7260317143371e-20
26.29785156,28,2.3118283143222e-21
26.31152344,28,2.3108348655651e-20
26.32519531,28,2.9738195390369e-20
26.33886719,28,1.4995992864704e-20
26.35253906,28,6.7861624706063e-21
26.36621094,28,4.4203880620674e-21
26.37988281,28,2.1070474088096e-21
26.39355469,28,8.8495667002654e-21
26.40722656,28,4.4137370076691e-21
26.42089844,28,5.552281360495e-21
26.43457031,28,4.9722021007758e-21
26.44824219,28,4.1466974424225e-21
26.46191406,28,8.4201177156912e-22
26.47558594,28,1.3345347061817e-20
26.48925781,28,2.3555314633968e-20
26.50292969,28,5.1571592531454e-21
26.51660156,28,3.2273493051793e-22
26.53027344,28,1.8415675789711e-22
26.54394531,28,4.3118673070022e-21
26.55761719,28,4.4601628951326e-21
26.57128906,28,1.8702703971876e-20
26.58496094,28,8.222892711747e-21
26.59863281,28,8.1164318989606e-21
26.61230469,28,5.8385250449485e-21
26.62597656,28,9.3982297985684e-21
26.63964844,28,1.8982598768673e-20
26.65332031,28,1.2434994137515e-20
26.66699219,28,9.0623043706223e-21
26.68066406,28,1.3250809405745e-20
26.69433594,28,7.6465011397338e-21
26.70800781,28,3.3546466201401e-20
26.72167969,28,4.9547895702082e-20
26.73535156,28,1.1017118595153e-20
26.74902344,28,2.0241759590048e-21
26.76269531,28,1.366510284613e-20
26.77636719,28,4.7442189112032e-22
26.79003906,28,1.047009165142e-20
26.80371094,28,6.5805084113169e-22
26.81738281,28,6.7754692375936e-21
26.83105469,28,8.7933459171874e-22
26.84472656,28,3.5509546528812e-21
26.85839844,28,1.8849854397228e-20
26.87207031,28,3.4724768181406e-21
26.88574219,28,1.1500001346084e-20
26.89941406,28,2.7872837600549e-21
26.91308594,28,1.954634310548e-20
26.92675781,28,4.9449434628209e-20
26.94042969,28,2.8371280011473e-20
26.95410156,28,6.7513524915003e-21
26.96777344,28,3.7958960083616e-21
26.98144531,28,3.376274158475e-20
26.99511719,28,7.2968750681372e-21
27.00878906,28,1.4586011312674e-20
27.02246094,28,6.5212716916215e-21
27.03613281,28,8.239005251462e-22
27.04980469,28,6.5291915443634e-22
27.06347656,28,4.4342640342707e-21
27.07714844,28,3.3085724564263e-21
27.09082031,28,6.1760730815413e-21
27.10449219,28,1.6573591331694e-20
27.11816406,28,6.7599434654557e-21
27.13183594,28,1.4359127467568e-20
27.14550781,28,4.1280465185974e-22
27.15917969,28,1.6030200326004e-20
27.17285156,28,4.6078736270161e-21
27.18652344,28,2.3903565257511e-20
27.20019531,28,1.0006804323587e-20
27.21386719,28,9.1098917419014e-21
27.22753906,28,3.2424029910555e-21
27.24121094,28,5.8036752185717e-21
27.25488281,28,7.0139838432363e-21
27.26855469,28,4.3555893473886e-21
27.28222656,28,1.5008015829849e-20
27.29589844,28,1.3846063470517e-20
27.30957031,28,6.6631488895936e-21
27.32324219,28,8.071587321589e-21
27.33691406,28,1.7630096020681e-20
27.35058594,28,7.5752822917089e-21
27.36425781,28,3.1001724692569e-21
27.37792969,28,4.8654046364793e-21
27.39160156,28,6.438204721086e-21
27.40527344,28,2.0163370343094e-21
27.41894531,28,1.5264254183399e-20
27.43261719,28,4.2307965255292e-21
27.44628906,28,2.9018463419555e-21
27.45996094,28,1.6997154071527e-20
27.47363281,28,1.5069261094882e-20
27.48730469,28,2.500601435785e-20
27.50097656,28,2.5330778504184e-20
27.51464844,28,5.4564771863745e-20
27.52832031,28,1.7008186934349e-20
27.54199219,28,1.8810352164993e-20
27.55566406,28,3.3724905920563e-21
27.56933594,28,5.5824586255589e-20
27.58300781,28,3.1926090180679e-20
27.59667969,28,6.2393833949595e-20
27.61035156,28,9.4708325621697e-20
27.62402344,28,1.1116697143038e-19
27.63769531,28,6.2269808517784e-20
27.65136719,28,1.6443616570972e-19
27.66503906,28,1.2899703401006e-19
27.67871094,28,1.0108250318962e-19
27.69238281,28,1.7601258519564e-19
27.70605469,28,2.5438221516577e-19
27.71972656,28,3.5533987367454e-19
27.73339844,28,4.0004721240065e-19
27.74707031,28,4.7962023148728e-19
27.76074219,28,6.6995716771856e-19
27.77441406,28,8.7072315848252e-19
27.78808594,28,9.7684625564686e-19
27.80175781,28,8.6331963680865e-19
27.81542969,28,1.16871885147e-18
27.82910156,28,1.5251473601893e-18
27.84277344,28,2.1406278412402e-18
27.85644531,28,2.8171711669287e-18
27.87011719,28,3.2654844574803e-18
27.88378906,28,4.4150345834316e-18
27.89746094,28,4.8510008562718e-18
27.91113281,28,5.5879254815372e-18
27.92480469,28,7.7764406416838e-18
27.93847656,28,8.5486753669571e-18
27.95214844,28,1.1633925201479e-17
27.96582031,28,1.342997260206e-17
27.97949219,28,1.8478934068505e-17
27.99316406,28,2.0569008670309e-17
